Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
79208,-1.350186755,-0.152401153,0.064455094,-2.724517942,1.592190842,3.241306841,-0.693748684,1.410129143,-1.603767342,-0.125575515,-0.561224231,-0.404161691,0.318781838,0.291658605,0.724947298,-0.43033279,-0.661471939,1.436627184,-0.866633783,-0.05481173,-0.548595509,-1.639045264,0.105927626,0.967097715,0.15643934,0.700970919,0.084026089,-0.003883908,65,0
61860,1.252518025,0.282527902,0.2828561,0.702548878,-0.452290497,-1.091241429,0.027209308,-0.152185482,0.170664019,-0.256730279,-0.226321188,-0.251487296,-0.684323781,-0.106018369,1.194573777,0.52308581,0.044920917,-0.185241973,-0.190808937,-0.135308775,-0.297344753,-0.906508981,0.138040388,0.314950686,0.185308266,0.097608989,-0.029379471,0.029124998,3.59,0
123194,-0.20884294,0.650518663,-0.431962036,-0.309393115,1.322500485,-1.027265127,1.211690156,-0.525298162,0.125463984,-0.692585286,-1.171642077,-0.904746642,-0.47245673,-0.945243001,0.841915349,0.126322193,0.124697294,0.98718797,0.192903907,-0.049324104,0.242302843,0.946873554,-0.350968509,-0.719297189,-0.440151411,-0.1575975,-0.042604754,0.023078569,44.04,0
113983,2.031149759,-0.200372941,-1.206787822,0.227156456,0.007488999,-0.641813101,-0.012705978,-0.079257246,0.467885524,0.265771879,0.528194422,0.458737351,-1.057644474,0.675251507,-0.469253479,0.179724743,-0.539504052,-0.221999671,0.494651646,-0.277039053,-0.265288823,-0.71329434,0.306200299,-0.425339924,-0.336948612,0.207532716,-0.079106215,-0.076194361,2.68,0
151100,2.04879382,-1.102039277,-0.519112137,-0.968993809,-0.984056165,-0.229488043,-1.00018498,0.033471247,-0.185056106,0.84661313,0.714082985,0.306883033,0.414175331,-0.29876199,-0.426488462,1.505216694,-0.225138532,-0.998307084,0.972287003,0.085182104,0.016538649,-0.050901951,0.290936861,-0.485635618,-0.500065297,-0.480078275,0.004556151,-0.046612376,55,0
38238,0.989698601,-0.381694966,0.678519603,0.954110535,-0.8931745,-0.446358856,-0.162044325,0.030962465,0.726543535,-0.282928861,-0.238802165,0.229536569,-1.109461589,0.06968,-0.06376584,-0.751666101,0.63120485,-1.077771183,-0.358035706,-0.060190507,0.008776503,0.071786153,-0.04925412,0.66474167,0.357170815,0.534646825,-0.028541879,0.023587755,88.95,0
60190,-1.336306818,1.000604802,1.494276342,0.896042924,-0.454230071,0.166702703,0.09639244,0.682123477,-0.315744717,-0.275946759,0.235186898,0.056699506,-1.563634011,0.611612424,-0.441044651,-0.160388475,0.101166166,0.527119674,1.331758221,-0.027813245,-0.19474074,-0.585192988,-0.251177383,-0.054819107,0.350310051,-0.396282973,0.118978317,-0.000205377,49.99,0
118814,-0.453770319,1.060906708,-0.05290618,-0.869142515,0.468611475,-0.672534657,0.840064969,0.018311274,0.20740845,0.395009481,0.41280679,0.366064764,-0.719077511,0.288519571,-0.970301192,0.190096911,-0.754149085,-0.094408384,0.270825861,0.193050594,-0.299390205,-0.620690056,0.053613255,-0.369580927,-0.394969383,0.152283265,0.446387156,0.218279876,8.92,0
167610,-1.946845387,2.670190321,-2.477998309,-0.023286931,-0.98656498,-1.679274913,-0.836395272,1.737930785,-0.505504222,-1.475004527,-1.262828154,0.304222601,-0.150477123,0.577897315,0.570296151,0.627461217,1.361379192,0.942369414,-0.227745389,-0.604995114,0.535923923,0.906874149,0.089406609,-0.046838142,-0.271093216,-0.180534572,-0.789816533,-0.127904697,2.44,0
71701,1.429961556,-0.504062455,-0.109616643,-1.038653234,-0.163085831,0.197933499,-0.522534548,-0.02799886,-0.8300366,0.543196363,-1.088511945,-0.573885686,1.023874159,-0.291340658,1.062783429,1.287170562,-0.026625793,-1.722517732,0.807335426,0.158176712,-0.183530765,-0.627867793,-0.015379576,-1.342367835,0.350946349,-0.404047589,0.021513314,0.00885546,27.73,0
126672,2.162702868,-0.98194775,-0.879649934,-0.629938393,-0.645317664,-0.109605108,-0.812565742,-0.136705515,0.229619627,0.547523395,-1.132940352,0.480069092,1.425800524,-1.095420301,-1.668213933,0.096608282,0.716207258,-1.680100952,0.865069689,0.051326269,0.436824692,1.665005757,-0.095794122,0.823410686,0.418193289,0.216726967,0.012000817,-0.055317663,14.87,0
123861,-0.028305505,0.797611284,-0.613004882,-0.667436168,0.997021999,-0.691548555,0.82842695,0.028199596,-0.330418751,-0.575193934,1.086013267,-0.001883913,-0.717231309,-0.620083233,-0.264248713,0.638066942,0.098200404,0.947903152,-0.494422296,0.056567571,0.291478623,0.880741086,-0.061892116,0.646042925,-0.484093439,0.518081287,0.293702599,0.174633639,24,0
148989,2.271355287,-0.638840178,-2.365057639,-1.18772836,0.253974656,-0.925573645,0.002342753,-0.279196938,-0.970768884,1.145070732,0.476224336,-1.005239827,-1.61973509,0.864150308,-0.521440532,0.840710946,0.040944766,-0.854739957,1.108211445,-0.112991119,0.34837032,0.873077285,-0.069704133,0.368966728,0.433129948,0.055240248,-0.098671653,-0.091827441,11,0
77998,-3.876411036,-2.816775031,0.086603883,0.779315761,1.81321145,-1.182613149,0.389539026,0.485023444,-1.029873107,-0.905184486,-0.907599826,0.479818986,1.161211165,0.703132191,0.977750958,0.011756127,-0.075796857,-0.691549826,0.111514531,1.782666493,0.131490752,-1.404927023,0.640207571,-0.784248184,0.458685653,0.102525573,0.058313224,-0.424830161,359.77,0
167816,-4.68584672,4.517223498,-4.238110158,-1.393664971,-1.566778142,-1.990984649,-1.044064489,2.787891436,0.136181038,1.219998255,0.023547462,1.568858321,-0.459052128,2.536753843,-0.91000173,0.110881651,0.556333909,0.160989154,-0.279250181,0.396502414,0.296899171,0.745807339,0.287396606,0.010997936,0.309504971,0.133639463,0.557464923,0.448877458,0.77,0
140314,-0.899152709,1.379032273,1.967841177,0.683708124,0.014131605,-0.186013694,0.547419889,0.092064746,-0.310343047,0.041520585,-0.628803119,-0.056223103,0.37104207,-0.009135859,1.43599595,0.016673232,-0.403401263,0.112543434,0.383444902,0.324550539,-0.201387927,-0.404026771,-0.214321045,-0.077828963,0.341291155,-0.637743286,0.463766114,0.214875103,7.99,0
36105,-1.065779538,1.30483271,-0.334374448,-1.344447881,2.333779341,3.477334482,-0.196296497,0.178380244,-0.070032489,0.440863011,-0.143354633,-0.162649336,-0.077076827,0.177372512,1.05465378,0.490338336,-0.845001661,0.07904388,0.311957085,0.306244054,0.420304367,-1.209257373,0.075961094,0.961310205,0.086023852,0.101953974,0.512360339,0.249992024,0.99,0
164077,2.03405351,0.222074572,-2.014723061,0.438767685,0.700353149,-0.920465883,0.463681273,-0.359404825,0.182140816,-0.436824223,-0.297994001,0.697256499,1.125594617,-1.046436283,0.031780326,0.060042607,0.608854867,-0.464640622,-0.069639143,-0.042169908,-0.206438676,-0.461039629,0.191374123,0.559962982,-0.028217042,0.335999959,-0.069787371,-0.02991675,27.42,0
65596,1.077681789,0.080608468,1.469936235,2.74279716,-0.940934913,0.130675484,-0.617844176,0.236804267,0.315311744,0.522317429,-1.192536946,-0.562860673,-1.325303765,-0.136773622,-0.14930514,0.689875576,-0.338129382,-0.025642294,-0.838758987,-0.200907621,-0.087660072,-0.220595489,0.039955804,0.345278326,0.243111188,-0.041336687,0.029293406,0.037062616,24.81,0
120027,0.157063425,1.069789049,-0.483399643,-0.595971843,1.062771803,-0.697798182,1.023730987,-0.134496585,-0.130306241,-0.855085405,-0.773258691,0.148567029,0.679038708,-1.156012617,-0.293115984,0.364650555,0.252136644,-0.223077679,-0.15337718,0.072734783,-0.3467151,-0.822305613,0.068236289,0.386888197,-0.369841499,0.123202574,0.22522757,0.083783185,5.99,0
141284,-1.856276873,-0.714831269,1.331808563,-0.581487004,-0.187618777,1.752114942,-0.224696718,1.179660324,-1.52160321,-0.309894687,0.364162061,-0.488663769,-1.637092233,0.811918504,0.684763935,-1.398400514,0.244975945,1.018441384,-2.134008515,-0.225140203,-0.175979128,-0.780610691,0.37012191,-1.602534853,0.118564004,-0.704099629,-0.039685286,-0.085800135,204,0
46745,-1.269899189,0.953142858,1.425998138,-0.506472165,0.33795874,-0.85811678,0.395939602,0.344998712,-0.816582087,-1.073567031,-0.958518345,0.279512435,0.757607982,0.314065983,0.416064789,0.699051706,-0.667299055,-0.29150056,-0.435784036,-0.050558144,-0.162326956,-0.80553508,-0.210428895,-0.115726098,0.323551032,0.038073915,-0.128023706,-0.062301876,0.89,0
132606,-1.123029063,0.011454939,0.641435073,-0.30057307,-0.214042604,0.383175511,2.116673885,-0.079101317,-0.540507965,-1.115092159,0.257813207,0.278483657,-0.734639737,0.438504963,-0.942969016,-0.5918473,-0.211248844,0.367256531,1.026375285,0.634691912,0.169776683,0.049633245,0.181737897,-0.419560018,1.025689239,-0.091808237,-0.084298753,0.056790952,326.42,0
163471,2.068439358,0.139271846,-1.666039084,0.444609751,0.336647929,-0.948101122,0.165156325,-0.224643456,0.536082232,-0.36857875,-0.530961364,0.008180386,-0.278016338,-0.773812528,0.233192205,0.301513453,0.529451544,-0.30162748,0.016389622,-0.181030295,-0.361862979,-0.951985567,0.356850051,0.629745893,-0.282654838,0.166402468,-0.064592146,-0.03018557,1.29,0
74293,1.095631479,-1.865748402,0.221013372,-1.154643578,0.180793952,4.713435562,-2.262406432,1.295546232,0.916193701,0.195588503,-1.128077751,-0.184723655,0.016573819,-1.520143819,-1.485052974,0.8509166,0.474685379,-0.715022409,1.312158739,0.411508523,0.285008192,0.844904884,-0.311870626,1.108764679,0.650928082,0.099801676,0.085444973,0.045021123,130.6,0
145232,0.030248043,1.49836402,0.622397267,4.129343554,1.142983219,1.358378862,0.498785219,0.253544479,-2.144808258,1.873886545,0.09367752,-0.14920544,0.357303522,0.3645635,-0.254897047,-0.134914216,-0.186836601,0.865541176,1.436793327,0.356480224,0.395701932,1.379516416,-0.257843125,0.271546146,-0.455101275,0.595314859,0.473194465,0.269307798,10.59,0
76574,1.087874808,-0.535941674,1.216714367,0.704621787,-1.377508938,-0.300306091,-0.7120765,0.034456608,-0.801583807,0.726780005,0.104133034,0.370873195,0.668823969,-0.091816668,1.277205962,-1.408886486,0.0771561,0.797107845,-1.91899356,-0.420752963,-0.274676581,-0.400453948,0.155801143,0.548297174,0.055663971,-0.46912216,0.084820858,0.057374208,73.55,0
53625,-2.755997305,1.768023383,1.277101845,-0.341121019,-1.6362115,-0.346074702,-0.740774902,1.26013851,0.309623546,-0.775055116,-1.244116579,0.6932377,0.360344876,0.024786703,-0.417364383,0.567433815,0.046910757,-0.145522824,-0.499668588,-0.328813005,0.046540822,-0.047234332,-0.151060526,0.433760304,0.286753987,0.245618968,-1.227361402,-0.579979815,24.85,0
87026,-0.292216093,0.310839876,-0.855377274,-1.514150901,1.612929065,0.496782525,1.458911878,-0.063276352,-2.468737609,0.247151233,0.988301044,0.666390815,0.615116701,0.746857175,-0.8014986,-3.037829534,0.557313432,-0.093732835,-1.621960802,-0.467725523,0.177037212,1.086858351,-0.258224203,-1.271559144,0.10607086,0.749434443,0.102901534,0.121419681,69,0
161517,-0.261572252,0.915689748,0.203260438,-0.177347243,1.15046224,-0.369528962,0.789026011,0.018896993,-0.787208413,-0.769058692,1.223819986,0.565691305,0.063277303,-0.680166447,-0.396311216,0.018912522,0.583012147,0.296643764,0.979037509,0.088296701,-0.18540141,-0.538976943,0.010076956,0.627497045,-0.604869442,0.236061885,0.113431402,0.1854555,0.89,0
39599,0.479721653,-1.090393895,1.142295989,3.121675655,-0.953701312,1.309471338,-0.389020846,0.2776611,0.811517424,0.087760523,-2.256198329,0.458355232,0.359565723,-1.08872843,-2.088195,0.148557687,-0.096288889,-0.265342316,-0.085185767,0.542921441,-0.052497814,-0.458106987,-0.409934565,-0.408383179,0.427841037,0.042399207,0.007442343,0.085428715,340.32,0
144138,-1.758067954,0.562189599,-2.957137085,-0.441878979,-0.366632817,-0.137244041,0.415157015,1.12340802,0.184403225,-1.4993527,-0.229532544,0.576066562,-0.590288985,-0.368118823,-1.35250805,0.874449145,0.85194537,1.122370631,0.399848667,-0.607883055,0.009700848,0.083333956,0.461891417,-0.014074052,-1.792922739,-0.444278278,0.267402567,-0.11990045,198,0
35372,1.196103305,-0.469547644,0.346877667,-0.88992319,-0.841177338,-0.53704358,-0.41211705,0.076847354,1.515308422,-0.86069581,0.793149412,0.73147658,-1.209109965,0.422297119,0.504007423,-0.346071235,-0.343270277,0.763878718,1.061339767,-0.123528065,0.029795194,0.188965403,-0.16508827,0.010497372,0.643367575,-0.622631541,0.055731282,0.015491448,30,0
148217,-0.576190125,-0.311391282,-1.151967419,-2.356969701,3.278481823,3.102706789,0.253379365,0.75266797,-1.791161978,0.079209688,-0.595526552,-0.421357454,-0.248004714,0.437519839,-0.588156585,-2.222015745,0.059718557,0.579079566,-0.787659167,-0.311853109,-0.254694012,-0.438130851,-0.16167913,0.721729288,0.323557188,0.629274014,0.033606907,0.106893916,28,0
12128,1.036178445,-0.105397107,0.203066998,0.169405718,0.88244309,2.219702989,-0.593718797,0.536935804,1.190337751,-0.514554218,2.420301092,-1.12144933,2.739213147,1.668586302,0.802108175,-0.384734082,0.758574575,-1.192025267,-1.253959674,-0.091775992,-0.134047108,-0.044150783,0.010591384,-2.203340891,0.042408294,0.474977434,0.010694523,-0.016078855,39.95,0
24646,1.100828266,0.115819158,1.539030714,1.643404755,-0.753781026,0.227847023,-0.629308181,0.085985816,2.11690123,-0.705140707,0.689060692,-1.192302183,2.47971314,0.819952755,-1.038317497,-0.667816785,1.044128232,-0.714929408,-0.666192042,-0.187548269,-0.273328339,-0.166427496,0.092607381,0.374218064,0.335809738,-0.488461421,0.070994879,0.03044645,1,0
137878,-1.249505865,1.182213092,0.53293066,2.110900756,2.195230152,0.608742572,1.750640219,-0.24955297,-1.874544603,1.146985619,-0.163110015,-0.370586842,-0.660964375,0.157654705,-2.522258441,0.720993108,-1.283606682,-0.121903775,-1.430473656,-0.403762446,-0.02108504,0.102725991,-0.097677651,0.183842979,0.523738344,-0.12331593,-0.505538028,-0.062252069,29.51,0
161963,-0.693766634,0.746987049,0.352313905,-0.8342752,0.529579189,-0.699166749,1.379736479,-0.165328922,0.727194253,-1.899156814,-1.257330433,0.360881802,-0.40632528,-1.70908777,-2.509856254,-0.257048169,0.727139491,-0.499807221,-0.873303913,-0.337240025,-0.302346991,-0.583983884,-0.090069396,-0.127995506,-0.185975209,-0.772884992,0.078575961,0.180529708,81.51,0
130268,2.122708327,-0.83744092,-1.207115598,-0.775841081,-0.201743016,0.134036013,-0.562581377,-0.035907881,-0.536820518,0.961546761,-0.362852574,0.652655678,0.980908411,0.02076604,-0.500355054,-0.718487017,-0.902215141,1.316019777,0.210243257,-0.449290297,-0.864633614,-2.043559698,0.399043602,-1.456099202,-0.639198817,0.103566745,-0.043304404,-0.059881652,43.9,0
60090,0.959707093,-1.680604263,1.658187572,-0.031013999,-2.309241713,0.488681649,-1.595634922,0.411256297,0.745145938,0.331624983,0.409624809,0.25272681,-1.087398569,-1.11755641,-2.418577868,0.577057385,0.929662022,-0.878100004,1.296078473,0.260423366,0.252539767,0.747663845,-0.207267388,0.594998765,0.369126853,-0.070044618,0.055812992,0.041972157,149.57,0
132094,2.067563428,-0.659638113,-2.458499156,-0.304291168,-0.001905495,-1.821105166,0.704464629,-0.716605558,-1.117754783,1.00764851,-1.055294725,-0.38945704,-0.310720469,0.780565561,-0.34102353,-2.266771785,0.220348023,0.653332017,-0.699861444,-0.467902138,-0.048622436,0.273419538,-0.170881022,0.1162667,0.455343516,1.007802145,-0.142257608,-0.075698091,106,0
136601,2.101962192,-0.904735475,-0.80598698,-0.502292773,-0.857474444,-0.429201727,-0.777364703,-0.028642907,-0.305562926,1.040167528,0.228769753,0.2544856,-0.354747341,0.21255208,-0.448716199,-1.048986522,-0.470065781,1.642341214,-0.431728494,-0.608323889,-0.336700044,-0.424491402,0.247646836,-0.354697062,-0.3886102,0.560360659,-0.041751749,-0.064737022,18.07,0
71786,-8.705346211,-3.565799221,-0.851617038,1.533896442,0.413215229,-0.904308575,0.155102083,-0.046379332,1.133723268,1.007190217,0.564996079,0.921563684,0.000275992,-0.242383292,-0.571228285,1.084270161,-0.705988435,-0.141534674,0.71486715,-5.092157699,-1.551077327,-0.166665654,1.118576608,0.169321479,1.12127947,-0.629755986,-1.699905453,1.083930998,49.99,0
72261,1.130222462,0.081407499,0.566549322,0.519071754,-0.383180746,-0.31806227,-0.119373193,0.08407651,-0.178208574,0.062499364,1.823793432,1.014636482,-0.191846072,0.553429059,0.610840615,0.166581892,-0.299641882,-0.51402907,-0.267044854,-0.113273749,-0.159738164,-0.518250405,0.169815286,0.209570262,0.069206767,0.093798984,-0.02141063,0.00935194,16.99,0
127355,-6.354031692,-4.921411641,-2.422848815,3.047767532,5.384121988,-3.238796602,-1.857600691,-0.397300295,-0.526424281,0.05168521,1.603653375,0.027943584,-0.008635765,-1.998660787,1.458374465,0.038027918,2.87697721,1.379982335,3.257184662,-1.758928872,-0.706586295,-0.58681741,-4.526445787,0.570653993,0.006335948,1.181537887,0.901020347,-1.816831013,0.76,0
143910,-0.725209955,0.21045462,-0.133458499,-0.519536663,0.295570195,0.291035605,0.325863847,0.468414772,-1.825132316,0.168040501,-0.24505663,0.362040372,0.400678805,0.499758179,-1.243577245,-1.371752558,-0.490468222,2.158024202,-1.0347019,-0.413809446,0.206431405,0.81701567,-0.074074299,0.275672197,-0.03462308,-0.430792677,0.073325354,0.093600586,91,0
159687,2.032099839,-0.777795635,-0.454894041,0.432401389,-0.587858023,0.66718784,-1.093164984,0.233088411,-0.229296024,1.12317307,0.059202689,0.627378694,0.427281418,-0.159642089,-0.517933027,-1.026435346,-0.703857459,2.165815735,-1.005145116,-0.598679173,-0.094358857,0.36795878,0.142499505,0.251971928,-0.070000767,-0.509553657,0.080530328,-0.033827776,13.9,0
139276,-3.332892974,-0.1343677,0.587327469,2.27040008,2.278778975,1.673929862,0.34341035,0.844470393,-1.345125443,0.328105378,-0.400103976,0.277401162,-0.837324562,0.155931632,-3.03586521,0.138908137,-0.147121277,-1.324917629,-2.726918346,-0.893890602,0.113169922,0.437179897,-0.952200824,-1.577783956,1.022358401,0.189531137,-0.654111326,0.2461874,56.7,0
138700,1.518437955,-1.679667701,-3.093085842,-0.388659905,0.16451811,-0.769884047,0.859727982,-0.480274496,-1.287090823,1.059840593,0.160120177,-0.243862132,-0.980435634,1.146850967,-0.85401279,-1.858838127,-0.145728976,1.457678662,-0.337467401,0.112677451,0.133875391,0.04991935,-0.434444755,0.413962673,0.367950221,0.952559132,-0.20943103,-0.035346457,387.2,0
127927,1.986665646,0.444290712,-3.574500667,0.286935295,2.170735212,0.494096705,0.434249184,0.157766751,-0.111747837,-0.992818594,1.661468253,0.085915908,-0.80369751,-2.068177157,0.175610159,-0.121903688,2.536715791,-0.005935456,-0.819205278,-0.224195004,0.011169558,0.284511019,-0.048579005,-1.129761801,0.229068426,0.797993288,-0.04022525,-0.041871625,0.76,0
152767,2.042852228,-0.171911071,-2.08700526,0.083832694,0.359306182,-1.257508539,0.519807364,-0.315354619,0.062877113,0.423096906,0.463234406,-0.264597103,-1.975251163,1.289495633,-0.186114064,0.040332957,-0.547018099,0.126929285,0.412884881,-0.258878388,0.101521432,0.201317491,-0.014908309,-0.31765512,0.148721164,0.732497058,-0.146939726,-0.094204064,35.91,0
120040,-11.21965988,1.508430292,-5.736577073,-2.116511238,-8.195979435,-0.529104137,-4.13389112,5.827402261,-1.384014632,1.106755439,-2.850980824,1.080435741,1.819460286,2.602365441,0.516629932,2.556478772,1.863852693,1.158290063,-1.870920044,-0.269727114,0.031528929,-0.428365769,-1.875510132,0.021346793,0.899127725,-0.086429528,0.073954354,-0.304958229,152.65,0
132139,-0.597543481,0.824609673,0.427225929,2.614849841,1.478137407,-0.18361025,0.631691319,0.156245342,-1.533520219,1.269545384,-0.42875633,-1.672128188,-3.054715218,1.090074415,-1.148136556,1.261629078,-1.221036532,0.802961158,-1.566547643,-0.519093595,0.371519945,0.852537384,-0.216736752,-0.474165619,-0.806696806,-0.030370483,0.103351135,0.190434862,14.41,0
28892,-0.371043292,1.104904184,1.192909732,-0.134305812,0.33261593,-0.468476999,0.626887013,0.059499027,-0.730910718,-0.35832061,1.302959272,0.857604612,0.761399337,-0.38525873,0.144919182,0.643858696,-0.401226558,0.383165036,0.320244038,0.179620154,-0.225770787,-0.584394047,-0.077207977,-0.0351064,-0.123462382,0.072930442,0.245715409,0.086434497,1.29,0
45080,1.109263707,-0.005762948,1.277858519,1.283307106,-0.702294965,0.295185502,-0.566666197,0.170587734,0.730526263,-0.276695558,-0.391607266,1.119793742,1.052329076,-0.53788297,0.316400916,-0.263189362,-0.028986621,-0.638791057,-0.577049263,-0.09794832,-0.022469074,0.225797731,0.012311033,0.113036054,0.377054854,-0.383095006,0.095628001,0.037268004,9.99,0
79010,-0.881002288,0.257818873,1.624341965,0.275049654,1.288248275,-1.008281654,0.80696553,-0.257280314,-0.351880636,-0.562530802,-0.091993331,0.761517809,0.662831496,-0.254922673,-0.503050401,-0.712739741,-0.153099781,-1.060035053,-1.269169661,0.056165395,0.088963673,0.386455517,-0.202692796,0.438613402,0.545199451,-0.457489045,-0.165045571,-0.204521099,2,0
85810,-0.551289624,0.935355665,2.447282713,0.494447419,0.108335488,-0.414308935,0.817691302,-0.184389998,-0.517405888,-0.406176363,0.428689904,0.544594803,0.713942703,-0.175658202,1.123513892,-0.330580444,-0.188145255,-0.757753885,-0.71154288,0.04997816,-0.082941042,-0.06546425,-0.039373536,0.57689627,-0.229694063,-0.679249841,-0.028155619,-0.100616826,9.97,0
126670,0.180966823,0.995211385,-0.044668085,-0.478342342,0.950097793,-0.959368035,1.243853301,-0.38736218,-0.076846415,-0.662456182,0.013583872,0.462115635,0.842552321,-1.379662907,-0.297212052,0.015324226,0.428446446,-0.592279131,-0.473966434,0.145902879,-0.342497335,-0.626025645,0.123296373,1.008796336,-0.48769994,0.057638885,0.066272538,-0.131928055,8.98,0
157944,0.105594052,0.703077089,-0.328690847,-0.68218708,-0.08613788,-0.313565199,-0.183136736,0.628059186,0.386986591,-1.293637744,0.900224829,0.763906946,-0.210321236,-0.893366097,-0.407593745,1.022076208,0.188579028,0.964624918,-0.191993312,-0.246447197,-0.060388734,-0.293264609,0.406177975,0.612798137,-1.206826415,-0.507086803,-0.038400511,-0.005160055,19.95,0
146231,1.745973692,-0.603810907,-0.449012539,1.240329744,-0.619051544,-0.056695979,-0.547875554,0.157395384,0.877337341,0.391418004,0.23717111,0.060211951,-1.349331241,0.4917398,0.270660213,0.830405467,-1.069970734,1.142737899,-0.374285025,-0.121171956,0.298460922,0.689237693,0.016549581,-0.386322132,-0.16202758,-0.567007047,0.02460092,-0.02908084,105,0
51528,-0.796400307,0.539277203,2.585301452,0.075099276,-0.472230939,0.51804749,-0.098577204,0.397874959,0.059669916,-0.511655033,1.183468512,0.845580684,-0.335691929,-0.2636262,-0.434454094,-0.129934166,-0.03044833,-0.058179821,0.036979531,-0.074352629,0.09658757,0.368234067,-0.128149165,0.252865077,-0.280357654,0.282962439,-0.029461101,0.10437209,11.5,0
90213,2.041690194,0.0280058,-1.060179894,0.398123405,0.259250815,-0.516786184,0.000227772,-0.245649414,1.516440388,-0.1511827,1.6845118,-1.223857922,2.188117858,1.78834737,-1.376508366,0.096169911,0.076103139,-0.121304763,0.30744679,-0.217337335,-0.40252368,-0.781615824,0.290747263,-0.513332965,-0.296483296,0.168037052,-0.095380429,-0.080021181,1.98,0
36997,-0.829290255,0.471008495,2.323023471,-0.624672638,-0.304573014,0.126058759,0.385962752,0.279121341,-0.460794869,-0.753576515,1.595726373,0.971765009,0.403755192,-0.01519652,0.244166159,0.644559693,-0.748576073,0.044838722,-1.072185079,0.04749716,0.216813357,0.464881782,0.034762815,0.254513335,-0.305805915,0.234595081,0.053966279,0.105734884,64.9,0
116249,-0.355431545,-4.290382574,-2.251252764,0.822295851,-0.588452497,2.212775084,0.771258909,0.309764063,0.794043825,-0.564221381,0.723365811,1.018614255,-0.231747706,0.44447559,0.18326467,-0.2039263,0.120643751,-1.146279883,-0.61778055,2.100177683,0.349932566,-1.454638442,-0.515870226,-0.918093183,-1.204469543,0.103800155,-0.225430055,0.134129989,1170.8,0
70890,0.993104374,-0.31440148,1.247074601,1.326676462,-1.00001147,0.381436169,-0.806549803,0.430885965,0.706123086,0.080189797,1.085680355,0.222038115,-1.83039977,0.340238711,0.319024495,0.216689699,-0.215558092,0.407565478,-0.631185728,-0.201020851,0.218317691,0.63117616,-0.057544154,0.193153787,0.301392715,-0.240512682,0.062110196,0.026969689,42.66,0
137264,-0.432029573,0.990119562,-0.373609169,2.25503158,1.772138523,0.480905177,0.839048931,0.031130618,-1.218681101,1.443640339,-0.462605878,0.062577081,0.113156063,0.039950792,-2.482129542,1.22160228,-1.718836151,0.554944864,-1.983226097,-0.340362803,0.512288691,1.607944728,-0.068012694,0.211364454,-1.617354777,-0.31031829,-0.386432245,-0.163584775,10.59,0
138845,-0.994883135,0.920999789,0.557970142,-0.939515838,1.757107334,-0.162726082,1.05174188,-0.122733158,-0.469010914,-0.628538679,0.625652613,-0.005010391,-0.335359465,-1.003208773,-0.597492877,0.499905411,-0.030515504,0.492175327,0.588630731,0.160532261,-0.446000922,-1.083687724,-0.464039698,0.002595709,0.57103525,0.300127524,-0.046666991,-0.126873017,7.99,0
160261,2.060537886,-1.005533744,-1.936371275,-1.188585435,-0.02140949,-0.439838187,-0.210734564,-0.166708829,-0.815439635,1.004074032,0.463291813,-0.512889322,-0.579277451,0.481509576,-0.277415675,1.308843873,-0.254389314,-0.921567346,1.183530497,0.162650415,0.102586719,-0.078354938,0.085731568,0.071773673,-0.053709782,-0.336243624,-0.080696659,-0.056880322,108,0
157908,1.993248332,-0.83319912,-2.687697807,-0.369608362,0.186569506,-1.480682934,0.748629386,-0.679114881,-1.10250176,0.975818607,-1.367873896,-0.483666561,-0.194956425,0.76483645,-0.261422164,-2.199953509,0.125469278,0.704804939,-0.63160982,-0.358546974,-0.039841564,0.198095705,-0.258970463,-0.345437777,0.478851486,1.033250748,-0.148630034,-0.071845634,154.98,0
130489,-0.647736701,0.969897828,0.771818827,0.001953653,1.391738564,-0.325415102,1.670574354,-0.249506034,-0.788362681,-0.337602292,0.033700311,-0.538355166,-2.02679436,0.708687312,-1.267664495,-0.470416012,-0.548363,0.29476033,0.215024268,-0.120264729,0.01783419,0.173466032,-0.686938006,-0.501374582,1.211389052,-0.383502695,-0.174192354,-0.200533299,19,0
118392,2.079107564,-1.359363027,-1.508201433,-1.366717498,-0.679594675,-0.327607548,-0.692211902,-0.088098563,0.419480164,0.561042397,-1.957750825,-1.034943012,-1.102994559,0.199478116,0.603970765,-1.300129544,-0.210163405,1.492333896,-0.240650758,-0.457158705,-0.283325528,-0.444607039,0.10069421,0.036914154,-0.240131567,0.945961457,-0.086688821,-0.050481337,94.5,0
66141,-1.112998127,-1.629414767,2.099548232,-1.350253369,-0.712598221,0.479478581,-1.077014999,0.450486174,-2.612747925,1.187301705,1.465100617,-0.792667517,-0.168582418,-0.096730288,1.163279026,-1.002589286,1.146922903,0.352006864,0.298557343,0.299649474,0.240153771,0.632344229,0.254983384,-0.309920394,0.018681272,0.117648777,0.070062195,0.090856401,138,0
162780,-1.290377037,1.789988083,-3.03028335,-1.692606311,3.265206759,3.241931429,-0.261447875,-1.670587534,-1.380021336,-1.522711473,-0.013488122,-0.12129081,-0.67657092,0.360591324,0.186999303,0.150591299,0.733414207,-0.035739063,-0.643713136,0.359021602,-1.039348812,0.810499176,0.022045213,0.651643709,-0.021167396,0.587045013,-0.300486568,0.10922326,28.97,0
